#{"t_start": 1589058354.668272, "env_id": null}
r,l,t
8,19,874.508423
8,21,874.806832
7,20,875.08078
9,20,875.376789
8,21,875.675791
9,20,875.97063
9,20,876.26557
9,20,876.561263
9,20,876.856509
8,19,877.132647
9,20,877.430235
9,20,877.731493
9,20,878.026553
9,20,878.324971
9,20,878.623107
1,26,878.922978
8,19,879.202288
8,21,879.501866
8,21,879.797427
9,20,880.093594
9,20,880.389336
9,20,880.685896
9,20,880.983853
0,13,881.130995
9,20,881.428071
9,20,881.72315
9,20,882.018348
8,21,882.31854
9,20,882.61324
8,21,882.910902
9,20,883.208192
9,20,883.503274
9,20,883.800436
9,20,884.095693
9,20,884.39118
9,20,884.686464
9,20,884.983588
9,20,885.279823
9,20,885.5783
9,20,885.870749
9,20,886.171804
-3,8,886.270903
9,20,886.566553
8,19,886.839799
9,20,887.136599
3,22,887.428729
7,20,887.72486
9,20,888.018714
8,21,888.315458
8,21,888.611382
9,20,888.906548
9,20,889.204287
6,21,889.504561
9,20,889.800113
9,20,890.095945
8,21,890.393984
9,20,890.689343
9,20,890.984215
8,19,891.26728
9,20,891.56558
9,20,891.862711
9,20,892.158571
9,20,892.468416
9,20,892.767081
8,21,893.084922
9,20,893.380196
9,20,893.679314
9,20,893.978095
9,20,894.273188
7,22,894.576474
9,20,894.876556
7,22,895.186647
9,20,895.484933
9,20,895.78113
9,20,896.077225
8,21,896.375711
9,20,896.671468
8,21,896.972488
9,20,897.269348
9,20,897.566332
7,20,897.845983
9,20,898.141453
9,20,898.436559
8,21,898.741218
8,21,899.038201
8,19,899.326972
9,20,899.622603
9,20,899.917558
9,20,900.212686
9,20,900.510593
9,20,900.811894
8,21,901.109161
9,20,901.408122
9,20,901.70542
8,21,902.003898
9,20,902.304578
7,22,902.622639
4,21,902.911609
9,20,903.208463
8,21,903.508548
9,20,903.805992
8,21,904.102742
8,21,904.400553
8,21,904.704559
8,21,905.002487
6,23,905.301388
8,21,905.60496
9,20,905.900943
9,20,906.196579
7,22,906.495839
9,20,906.79291
8,21,907.088162
9,20,907.386191
9,20,907.688904
7,22,907.999323
9,20,908.297398
8,21,908.595175
5,24,908.897128
5,24,909.196798
8,21,909.498907
8,21,909.795698
9,20,910.091152
8,21,910.38834
8,21,910.686842
9,20,910.982974
6,19,911.24816
9,20,911.545273
8,21,911.84183
9,20,912.138198
9,20,912.43535
3,14,912.631442
8,21,912.93262
8,19,913.214178
6,23,913.518353
6,21,913.809297
-4,7,913.899148
8,19,914.193877
8,21,914.50451
9,20,914.813856
0,19,915.083605
9,20,915.39687
8,21,915.718095
8,21,916.034631
9,20,916.348567
8,21,916.658154
6,21,916.973198
8,21,917.289192
9,20,917.622096
9,20,917.9334
9,20,918.253938
9,20,918.565884
9,20,918.883361
8,21,919.317822
9,20,919.724853
8,21,920.122781
9,20,920.473688
8,21,920.778928
4,15,920.979948
9,20,921.288033
8,21,921.59242
9,20,921.893628
8,21,922.196791
7,20,922.492611
5,22,922.77646
9,20,923.0964
9,20,923.405091
8,21,923.737063
8,21,924.050053
9,20,924.371978
9,20,924.662292
8,21,924.950292
8,19,925.216413
6,21,925.485886
9,20,925.774251
6,21,926.063923
6,21,926.333647
8,19,926.601423
8,19,926.869394
8,19,927.135333
9,20,927.430991
9,20,927.764804
8,21,928.061533
8,19,928.361991
9,20,928.711633
9,20,929.016473
9,20,929.324708
8,21,929.630446
9,20,929.928066
7,20,930.217829
8,21,930.525129
9,20,930.828334
9,20,931.128948
9,20,931.432442
9,20,931.746256
8,19,932.020111
9,20,932.323026
8,21,932.625407
8,21,932.919853
9,20,933.21842
9,20,933.513515
9,20,933.811655
9,20,934.100542
7,22,934.401162
4,17,934.617904
9,20,934.930441
1,20,935.211241
9,20,935.531594
8,21,935.850148
9,20,936.150563
6,21,936.457802
9,20,936.764537
9,20,937.052956
6,21,937.344545
8,19,937.615051
9,20,937.911462
8,21,938.203949
9,20,938.514721
8,19,938.810079
9,20,939.132291
9,20,939.450327
4,19,939.690297
9,20,939.992386
9,20,940.297602
9,20,940.598081
8,21,940.894205
-7,4,940.942117
9,20,941.240423
9,20,941.538906
9,20,941.83829
9,20,942.130699
9,20,942.429083
-2,9,942.543559
9,20,942.838133
9,20,943.130883
8,21,943.427458
9,20,943.720686
9,20,944.012356
8,21,944.31117
9,20,944.604741
8,21,944.909988
8,19,945.185392
8,21,945.482967
8,21,945.776683
9,20,946.069727
9,20,946.363648
9,20,946.655671
9,20,946.948292
9,20,947.242608
9,20,947.536796
-6,5,947.598394
9,20,947.89179
8,21,948.186401
7,20,948.46568
8,21,948.770025
9,20,949.060835
6,19,949.335087
8,21,949.628513
6,23,949.931172
7,18,950.189947
8,21,950.485289
9,20,950.780955
9,20,951.079039
8,21,951.395944
5,20,951.685892
9,20,951.982887
8,21,952.281008
9,20,952.586428
9,20,952.882539
9,20,953.181262
9,20,953.480249
9,20,953.776206
6,21,954.096706
9,20,954.405407
9,20,954.731885
4,15,954.9279
9,20,955.2161
8,21,955.512376
9,20,955.801853
-2,9,955.908921
9,20,956.213149
8,21,956.52433
9,20,956.830942
-6,5,956.893951
5,20,957.18833
9,20,957.48591
7,22,957.77928
9,20,958.069971
9,20,958.366415
9,20,958.66948
5,22,958.972763
9,20,959.266701
8,21,959.646913
9,20,959.975532
9,20,960.299379
9,20,960.611579
8,21,960.914448
9,20,961.207127
9,20,961.50269
9,20,961.797076
9,20,962.088498
8,21,962.385573
9,20,962.677138
8,21,962.970054
8,21,963.259659
8,21,963.555678
9,20,963.847787
1,12,963.994919
9,20,964.285014
9,20,964.57741
9,20,964.867852
8,21,965.160944
6,23,965.462415
6,23,965.756064
8,21,966.056013
9,20,966.348205
8,21,966.637977
9,20,966.932808
8,19,967.202636
8,21,967.511877
9,20,967.812215
9,20,968.11493
8,21,968.428479
9,20,968.735217
9,20,969.03142
9,20,969.32499
8,21,969.65482
8,19,969.924623
9,20,970.21932
9,20,970.515941
7,22,970.825514
9,20,971.162329
9,20,971.492497
7,18,971.746593
9,20,972.045967
8,21,972.359638
9,20,972.667456
9,20,972.959519
9,20,973.253157
-4,7,973.344689
7,22,973.639554
9,20,973.932275
9,20,974.237829
9,20,974.541652
8,21,974.850938
9,20,975.143638
9,20,975.437081
7,20,975.71343
9,20,976.003898
5,20,976.275161
9,20,976.566224
5,18,976.818293
9,20,977.106229
9,20,977.395856
7,20,977.677356
8,21,977.970287
7,22,978.262578
-3,8,978.363763
9,20,978.654724
8,21,978.945873
9,20,979.236846
-2,11,979.362519
9,20,979.658865
9,20,979.947921
9,20,980.237447
9,20,980.526888
9,20,980.816558
8,21,981.11327
9,20,981.405517
9,20,981.703219
8,21,981.995581
8,21,982.286055
9,20,982.577346
6,23,982.874152
9,20,983.162403
9,20,983.451465
9,20,983.740811
9,20,984.030869
9,20,984.320169
9,20,984.608448
6,21,984.898473
8,21,985.189246
8,21,985.480313
8,21,985.773522
8,21,986.082855
5,24,986.393263
7,22,986.697229
8,21,986.992345
8,21,987.31886
7,22,987.638244
8,21,987.934113
9,20,988.232398
9,20,988.54117
8,21,988.851778
-3,8,988.965763
8,19,989.231904
9,20,989.523345
9,20,989.824998
7,22,990.134426
9,20,990.428834
8,21,990.728764
9,20,991.026169
9,20,991.327868
9,20,991.633505
9,20,991.931534
9,20,992.231201
6,19,992.48965
0,11,992.628413
8,21,992.922529
9,20,993.214214
8,21,993.508324
9,20,993.803104
9,20,994.09405
3,20,994.350821
9,20,994.65041
9,20,994.950341
3,24,995.231597
8,19,995.501451
7,20,995.772101
9,20,996.070696
7,20,996.348578
9,20,996.650061
9,20,996.940512
8,21,997.231265
9,20,997.522296
9,20,997.812623
0,11,997.950532
9,20,998.245507
7,18,998.51278
9,20,998.806857
9,20,999.09965
9,20,999.392946
7,20,999.67207
9,20,999.966197
9,20,1000.260283
7,22,1000.553539
-1,12,1000.694596
9,20,1000.987745
9,20,1001.282381
8,21,1001.576893
9,20,1001.868705
9,20,1002.160305
8,21,1002.455401
9,20,1002.749939
9,20,1003.048765
9,20,1003.347982
9,20,1003.641882
9,20,1003.936613
9,20,1004.229836
8,21,1004.526982
9,20,1004.818564
7,22,1005.11665
9,20,1005.412038
8,21,1005.712215
7,22,1006.037473
9,20,1006.335091
9,20,1006.625341
9,20,1006.92896
9,20,1007.2211
8,21,1007.51944
8,21,1007.814769
9,20,1008.106847
9,20,1008.400514
8,21,1008.699124
9,20,1008.995618
9,20,1009.288787
6,21,1009.569703
8,21,1009.867909
9,20,1010.158923
9,20,1010.457181
8,21,1010.75619
9,20,1011.049803
9,20,1011.346527
8,21,1011.640441
7,18,1011.886886
9,20,1012.179788
8,21,1012.48204
8,21,1012.785193
9,20,1013.079974
8,21,1013.371162
9,20,1013.668557
9,20,1013.975197
9,20,1014.277752
9,20,1014.586655
9,20,1014.889349
9,20,1015.187777
9,20,1015.490123
7,18,1015.745038
9,20,1016.037052
9,20,1016.332325
9,20,1016.624983
7,20,1016.917658
9,20,1017.211751
9,20,1017.510327
7,20,1017.807202
8,21,1018.102218
7,22,1018.396935
8,21,1018.692711
9,20,1018.984494
9,20,1019.279109
9,20,1019.573247
9,20,1019.869231
9,20,1020.171178
5,22,1020.467091
6,21,1020.749613
9,20,1021.043495
9,20,1021.333675
9,20,1021.625223
9,20,1021.913757
8,21,1022.20304
9,20,1022.494615
7,22,1022.791369
9,20,1023.079664
5,22,1023.352353
9,20,1023.643183
8,21,1023.932964
9,20,1024.222596
7,22,1024.520344
9,20,1024.81638
9,20,1025.107817
9,20,1025.398696
7,18,1025.644585
9,20,1025.93508
9,20,1026.228119
9,20,1026.533272
9,20,1026.83256
8,21,1027.12726
9,20,1027.425432
8,21,1027.724714
5,24,1028.021483
8,21,1028.318132
7,20,1028.591949
7,20,1028.87078
7,22,1029.166202
8,21,1029.459952
8,19,1029.739172
9,20,1030.033796
9,20,1030.334275
8,21,1030.631006
9,20,1030.924442
9,20,1031.217463
8,19,1031.496922
9,20,1031.794951
9,20,1032.093268
9,20,1032.400068
9,20,1032.698947
9,20,1032.991574
8,21,1033.290247
9,20,1033.587351
9,20,1033.88078
9,20,1034.173012
9,20,1034.468212
9,20,1034.762779
9,20,1035.055607
6,23,1035.35869
8,21,1035.654884
9,20,1035.950706
9,20,1036.245014
9,20,1036.54235
9,20,1036.836444
9,20,1037.140702
3,16,1037.361843
9,20,1037.654377
9,20,1037.953621
9,20,1038.248054
7,22,1038.552162
9,20,1038.840577
8,21,1039.146967
6,19,1039.412759
9,20,1039.709076
8,21,1040.007747
9,20,1040.303001
9,20,1040.59568
9,20,1040.889388
7,22,1041.185431
8,21,1041.484108
9,20,1041.779461
9,20,1042.0723
9,20,1042.366344
9,20,1042.65736
9,20,1042.950087
6,23,1043.251621
9,20,1043.557599
9,20,1043.866358
9,20,1044.159481
9,20,1044.461766
9,20,1044.766698
9,20,1045.058394
7,22,1045.367775
9,20,1045.673232
8,21,1045.970099
8,19,1046.239064
8,21,1046.552382
9,20,1046.851186
9,20,1047.156452
9,20,1047.459176
9,20,1047.753571
9,20,1048.047642
9,20,1048.34306
9,20,1048.637733
8,21,1048.952116
8,21,1049.244751
7,22,1049.539273
9,20,1049.834374
9,20,1050.128404
8,21,1050.426254
9,20,1050.718732
9,20,1051.013155
9,20,1051.308281
8,21,1051.607645
9,20,1051.901131
7,20,1052.194388
9,20,1052.49289
9,20,1052.788583
8,21,1053.083393
9,20,1053.377499
9,20,1053.676203
9,20,1053.97256
9,20,1054.268229
9,20,1054.561452
7,20,1054.857942
8,21,1055.153492
9,20,1055.447288
9,20,1055.740713
9,20,1056.036013
8,21,1056.347186
9,20,1056.656553
9,20,1056.966032
9,20,1057.271169
9,20,1057.564526
9,20,1057.856629
8,21,1058.152072
8,21,1058.444831
9,20,1058.733455
9,20,1059.024439
9,20,1059.315357
7,22,1059.629908
5,18,1059.902564
8,21,1060.197679
9,20,1060.49525
9,20,1060.795829
9,20,1061.102312
7,18,1061.35539
8,21,1061.654088
9,20,1061.949158
9,20,1062.2436
8,21,1062.554824
9,20,1062.859865
9,20,1063.153405
9,20,1063.454373
8,21,1063.750036
9,20,1064.040453
9,20,1064.33191
9,20,1064.621196
8,21,1064.913401
9,20,1065.20293
9,20,1065.493719
8,19,1065.761657
7,22,1066.058081
9,20,1066.348373
8,21,1066.639986
8,19,1066.908543
9,20,1067.199059
9,20,1067.493247
9,20,1067.801572
9,20,1068.109042
9,20,1068.441404
9,20,1068.739127
9,20,1069.03451
8,21,1069.32582
9,20,1069.64935
7,22,1069.961354
9,20,1070.274819
9,20,1070.592298
9,20,1070.901535
9,20,1071.196349
8,21,1071.504351
9,20,1071.803155
9,20,1072.098744
8,21,1072.401586
9,20,1072.712778
9,20,1073.019551
9,20,1073.367627
9,20,1073.697775
9,20,1074.056673
8,21,1074.382203
-5,6,1074.465033
9,20,1074.761355
7,22,1075.057009
9,20,1075.369108
8,21,1075.671088
9,20,1076.000787
9,20,1076.299684
9,20,1076.604769
3,14,1076.790184
9,20,1077.090246
9,20,1077.386706
8,19,1077.66636
9,20,1077.964768
8,21,1078.274881
8,21,1078.6031
9,20,1078.92366
8,21,1079.238969
9,20,1079.539156
9,20,1079.836557
9,20,1080.159458
8,21,1080.458998
8,21,1080.759608
9,20,1081.058542
9,20,1081.37023
8,19,1081.667783
9,20,1081.985287
8,21,1082.294086
9,20,1082.59619
7,20,1082.883726
8,21,1083.192697
9,20,1083.502951
8,21,1083.827493
9,20,1084.126709
9,20,1084.437768
9,20,1084.7528
9,20,1085.063384
-1,10,1085.202385
2,13,1085.372082
8,19,1085.654551
7,22,1085.960184
9,20,1086.258163
9,20,1086.556307
9,20,1086.857853
9,20,1087.158861
8,19,1087.438419
8,21,1087.741914
9,20,1088.04085
5,20,1088.329178
9,20,1088.628017
9,20,1088.925331
9,20,1089.22001
9,20,1089.521249
9,20,1089.818596
7,20,1090.101027
8,21,1090.404221
9,20,1090.700898
9,20,1091.000224
9,20,1091.296567
9,20,1091.597145
8,21,1091.896156
8,21,1092.193735
8,21,1092.491954
9,20,1092.789056
9,20,1093.086507
9,20,1093.384216
9,20,1093.68164
9,20,1093.977384
9,20,1094.275318
8,21,1094.572345
8,21,1094.884029
8,21,1095.180641
9,20,1095.477836
9,20,1095.773549
8,21,1096.069765
8,21,1096.370778
7,22,1096.688884
9,20,1096.983474
9,20,1097.28055
7,22,1097.579604
7,22,1097.879663
5,20,1098.159704
7,18,1098.416271
9,20,1098.7118
9,20,1099.008032
9,20,1099.304446
7,22,1099.603739
7,22,1099.909255
9,20,1100.206968
9,20,1100.504717
8,21,1100.802415
8,21,1101.098558
7,20,1101.395569
4,19,1101.654886
8,21,1101.95094
9,20,1102.246735
8,21,1102.545458
9,20,1102.841416
9,20,1103.138274
9,20,1103.438126
8,19,1103.711147
1,12,1103.867972
9,20,1104.164775
9,20,1104.461881
9,20,1104.759243
8,21,1105.060234
9,20,1105.36122
6,23,1105.661958
9,20,1105.960568
8,21,1106.261551
9,20,1106.560191
9,20,1106.864253
8,21,1107.16646
9,20,1107.465227
9,20,1107.763316
9,20,1108.06053
9,20,1108.359013
9,20,1108.657126
7,20,1108.935996
7,22,1109.234426
9,20,1109.531524
8,21,1109.830815
9,20,1110.128223
8,21,1110.43061
8,21,1110.728939
9,20,1111.028218
9,20,1111.32619
8,21,1111.621892
8,19,1111.902242
7,22,1112.201217
9,20,1112.506043
9,20,1112.810457
8,21,1113.107507
8,21,1113.411504
9,20,1113.709501
9,20,1114.0048
9,20,1114.302044
8,21,1114.601182
9,20,1114.897738
9,20,1115.194605
9,20,1115.493823
9,20,1115.793735
9,20,1116.090993
9,20,1116.39014
9,20,1116.6883
9,20,1116.984859
9,20,1117.280017
9,20,1117.578165
9,20,1117.874458
9,20,1118.169848
9,20,1118.467551
9,20,1118.765571
9,20,1119.062018
9,20,1119.358202
9,20,1119.654976
9,20,1119.951968
9,20,1120.255127
9,20,1120.553809
8,21,1120.853231
9,20,1121.155333
8,21,1121.454957
8,19,1121.734301
9,20,1122.032942
9,20,1122.330534
9,20,1122.629013
8,21,1122.928262
9,20,1123.223495
8,21,1123.533214
9,20,1123.831229
9,20,1124.127532
1,12,1124.285209
4,15,1124.490422
9,20,1124.785336
8,21,1125.082544
9,20,1125.378227
7,20,1125.674525
9,20,1125.975056
8,21,1126.27283
9,20,1126.574487
8,19,1126.860433
9,20,1127.162557
9,20,1127.463689
9,20,1127.763876
9,20,1128.059758
9,20,1128.356532
9,20,1128.653691
9,20,1128.950672
9,20,1129.247745
8,21,1129.564426
8,21,1129.861287
9,20,1130.155673
9,20,1130.454417
9,20,1130.750837
8,21,1131.049406
9,20,1131.347181
9,20,1131.644131
8,21,1131.939996
9,20,1132.237536
8,21,1132.535132
9,20,1132.831658
7,22,1133.138811
9,20,1133.434862
9,20,1133.730383
3,16,1133.955086
9,20,1134.250689
-2,9,1134.361905
9,20,1134.660662
9,20,1134.962655
9,20,1135.259446
7,20,1135.556965
9,20,1135.85887
9,20,1136.162002
9,20,1136.467399
9,20,1136.764258
9,20,1137.058617
8,21,1137.359349
9,20,1137.656486
8,21,1137.954618
9,20,1138.250486
6,21,1138.548281
9,20,1138.844975
9,20,1139.140893
8,19,1139.418678
9,20,1139.716435
9,20,1140.015286
8,21,1140.315212
9,20,1140.614107
9,20,1140.910031
9,20,1141.206878
9,20,1141.523914
9,20,1141.821667
8,21,1142.122242
9,20,1142.429853
9,20,1142.728504
9,20,1143.02597
-9,2,1143.059995
8,21,1143.358412
9,20,1143.655631
7,22,1143.955659
8,21,1144.255039
9,20,1144.54998
9,20,1144.845104
8,21,1145.149007
8,21,1145.464033
9,20,1145.759127
9,20,1146.05693
9,20,1146.353146
9,20,1146.648093
9,20,1146.94346
9,20,1147.240387
9,20,1147.537382
9,20,1147.835014
9,20,1148.131393
9,20,1148.43001
8,21,1148.72706
9,20,1149.021166
7,22,1149.319791
7,22,1149.627953
7,20,1149.901379
9,20,1150.197123
9,20,1150.496404
9,20,1150.793724
9,20,1151.095115
9,20,1151.399342
9,20,1151.695467
5,20,1151.990103
9,20,1152.286459
9,20,1152.58416
8,19,1152.858099
9,20,1153.156268
8,21,1153.453417
9,20,1153.748903
9,20,1154.045002
8,21,1154.342636
9,20,1154.639892
9,20,1154.934879
9,20,1155.231452
9,20,1155.527943
9,20,1155.824254
9,20,1156.120512
9,20,1156.418146
9,20,1156.717047
9,20,1157.019769
6,21,1157.315674
9,20,1157.613027
6,21,1157.89354
9,20,1158.190121
7,20,1158.486387
9,20,1158.783253
9,20,1159.08295
9,20,1159.37792
9,20,1159.67276
9,20,1159.968959
8,21,1160.271176
9,20,1160.570744
7,20,1160.867227
9,20,1161.167961
9,20,1161.465111
7,22,1161.765701
8,21,1162.076335
9,20,1162.376544
8,21,1162.674608
7,20,1162.959401
9,20,1163.260626
9,20,1163.558789
8,21,1163.86159
9,20,1164.164152
8,21,1164.46327
9,20,1164.761188
9,20,1165.059164
8,21,1165.356792
8,19,1165.636467
6,21,1165.933285
8,21,1166.230701
8,19,1166.508688
9,20,1166.820594
9,20,1167.11983
3,18,1167.363684
9,20,1167.660122
9,20,1167.956255
9,20,1168.252247
9,20,1168.550122
9,20,1168.847082
9,20,1169.1421
9,20,1169.439035
9,20,1169.735931
9,20,1170.033042
9,20,1170.328434
7,22,1170.638831
7,22,1170.939133
9,20,1171.237674
9,20,1171.540841
8,21,1171.845053
9,20,1172.141428
9,20,1172.447146
9,20,1172.745309
4,15,1172.95115
9,20,1173.246117
9,20,1173.541327
8,21,1173.844639
9,20,1174.146884
9,20,1174.444303
9,20,1174.745853
9,20,1175.041708
6,23,1175.365794
8,21,1175.666772
6,21,1175.946525
2,13,1176.119452
9,20,1176.415551
9,20,1176.712514
8,19,1176.991738
9,20,1177.290012
9,20,1177.585965
9,20,1177.881225
7,20,1178.177526
9,20,1178.475051
8,21,1178.77877
9,20,1179.076448
8,21,1179.374978
8,21,1179.670601
7,20,1179.951063
6,23,1180.249888
9,20,1180.551684
9,20,1180.847565
9,20,1181.146571
8,21,1181.44776
9,20,1181.742519
7,22,1182.040797
7,20,1182.33687
9,20,1182.633023
9,20,1182.928927
9,20,1183.226604
8,21,1183.523675
9,20,1183.81976
8,21,1184.118508
9,20,1184.415615
9,20,1184.711126
8,19,1184.989561
8,19,1185.272551
8,19,1185.549136
9,20,1185.844816
7,22,1186.170234
8,21,1186.467981
9,20,1186.765132
8,21,1187.065639
9,20,1187.362638
7,20,1187.659043
9,20,1187.956059
9,20,1188.253145
9,20,1188.550113
9,20,1188.849438
9,20,1189.143068
9,20,1189.439804
8,21,1189.736851
9,20,1190.032661
9,20,1190.3294
8,19,1190.6056
9,20,1190.901217
9,20,1191.198126
9,20,1191.496422
9,20,1191.792065
8,21,1192.090463
9,20,1192.385958
9,20,1192.682466
-6,7,1192.757707
8,21,1193.05578
9,20,1193.357567
8,21,1193.660493
9,20,1193.95562
7,22,1194.254971
8,21,1194.551627
8,21,1194.854235
8,21,1195.164855
9,20,1195.483939
9,20,1195.794142
9,20,1196.105858
9,20,1196.406996
-3,8,1196.513097
9,20,1196.820511
9,20,1197.120115
9,20,1197.416211
9,20,1197.713915
9,20,1198.01194
9,20,1198.307974
9,20,1198.611325
8,21,1198.914725
8,19,1199.193221
7,22,1199.499928
9,20,1199.797029
9,20,1200.096559
9,20,1200.395855
9,20,1200.700392
8,21,1201.002196
9,20,1201.318123
9,20,1201.632519
8,21,1201.938114
6,17,1202.178263
-1,10,1202.306917
8,21,1202.618803
9,20,1202.915144
5,20,1203.176073
9,20,1203.475952
5,16,1203.702581
9,20,1204.005133
9,20,1204.306173
8,21,1204.607274
9,20,1204.904577
8,21,1205.203447
9,20,1205.504593
8,21,1205.811804
9,20,1206.109737
9,20,1206.407304
9,20,1206.70547
9,20,1207.003198
9,20,1207.298531
9,20,1207.595872
9,20,1207.893252
9,20,1208.196408
9,20,1208.494085
9,20,1208.792536
9,20,1209.089857
9,20,1209.386994
7,22,1209.700989
8,21,1210.001973
9,20,1210.298252
8,19,1210.574088
9,20,1210.873687
8,19,1211.155116
9,20,1211.453229
1,14,1211.63096
8,21,1211.95583
9,20,1212.250593
9,20,1212.544306
9,20,1212.840702
-1,10,1212.971753
9,20,1213.269534
8,21,1213.566447
9,20,1213.864262
8,19,1214.14465
8,21,1214.442858
-2,9,1214.551188
8,21,1214.852222
8,21,1215.150864
-3,8,1215.25012
9,20,1215.552565
4,23,1215.881043
8,21,1216.180394
8,21,1216.484078
9,20,1216.781233
7,20,1217.068517
0,11,1217.204748
7,22,1217.50188
8,21,1217.800438
8,21,1218.113406
2,15,1218.310543
9,20,1218.604895
9,20,1218.90001
8,21,1219.198091
7,22,1219.495182
9,20,1219.790142
9,20,1220.086394
9,20,1220.382891
8,21,1220.681071
9,20,1220.977131
8,21,1221.282014
8,21,1221.577691
9,20,1221.873722
9,20,1222.169771
9,20,1222.468916
9,20,1222.77163
9,20,1223.065842
9,20,1223.362526
8,19,1223.639032
9,20,1223.936258
8,21,1224.232908
8,21,1224.530725
9,20,1224.826255
8,21,1225.122775
8,21,1225.430423
8,19,1225.711143
8,21,1226.009252
9,20,1226.304856
8,21,1226.616372
8,21,1226.919628
8,21,1227.217469
8,21,1227.526789
9,20,1227.82314
9,20,1228.119815
9,20,1228.416156
6,21,1228.692871
9,20,1228.990942
9,20,1229.284791
9,20,1229.579648
9,20,1229.881208
9,20,1230.180526
-4,7,1230.266973
9,20,1230.564815
9,20,1230.865107
9,20,1231.159293
9,20,1231.464067
9,20,1231.769219
6,17,1232.010782
9,20,1232.308375
8,21,1232.615757
9,20,1232.910772
8,21,1233.212038
9,20,1233.507616
8,21,1233.804689
9,20,1234.101068
9,20,1234.395636
8,21,1234.69416
9,20,1234.992011
9,20,1235.289095
9,20,1235.58425
9,20,1235.883186
8,21,1236.178868
9,20,1236.474919
8,21,1236.772276
9,20,1237.067437
9,20,1237.370577
9,20,1237.667476
9,20,1237.963574
7,22,1238.269957
9,20,1238.566305
9,20,1238.864595
9,20,1239.164325
8,21,1239.463167
9,20,1239.759056
8,21,1240.058536
9,20,1240.354782
9,20,1240.651785
9,20,1240.948687
9,20,1241.245743
9,20,1241.54283
9,20,1241.840335
8,21,1242.140043
5,16,1242.361727
9,20,1242.656664
8,21,1242.955394
9,20,1243.252479
9,20,1243.548678
9,20,1243.846004
7,22,1244.152386
-1,10,1244.2769
9,20,1244.579868
9,20,1244.87862
9,20,1245.194846
9,20,1245.49745
7,22,1245.80608
9,20,1246.110927
9,20,1246.410305
-5,6,1246.480876
9,20,1246.775997
9,20,1247.072524
8,21,1247.372979
8,21,1247.680101
8,19,1247.954349
9,20,1248.255725
9,20,1248.55225
9,20,1248.851518
8,21,1249.152594
9,20,1249.456613
7,20,1249.740621
8,21,1250.04111
9,20,1250.340444
9,20,1250.635182
8,21,1250.948239
8,19,1251.228057
9,20,1251.530828
8,21,1251.844841
9,20,1252.147276
9,20,1252.473171
8,21,1252.771835
9,20,1253.067283
9,20,1253.365056
9,20,1253.664312
9,20,1253.960822
8,21,1254.274972
7,20,1254.563244
9,20,1254.860645
8,21,1255.161162
8,21,1255.465421
9,20,1255.764767
9,20,1256.063173
7,22,1256.365686
9,20,1256.662668
6,21,1256.962286
9,20,1257.25895
9,20,1257.555711
9,20,1257.856469
9,20,1258.160522
9,20,1258.459904
9,20,1258.755427
8,21,1259.052032
8,19,1259.345085
8,21,1259.652419
9,20,1259.94894
9,20,1260.247813
9,20,1260.544045
9,20,1260.84294
9,20,1261.140981
8,21,1261.458933
9,20,1261.755444
8,19,1262.036164
9,20,1262.333351
9,20,1262.641649
8,21,1262.940366
8,21,1263.240663
9,20,1263.53815
9,20,1263.834664
9,20,1264.130903
6,17,1264.366078
7,20,1264.645546
8,21,1264.943883
9,20,1265.241312
9,20,1265.54003
9,20,1265.837184
9,20,1266.134954
7,20,1266.411961
8,21,1266.716709
8,21,1267.019127
9,20,1267.313373
8,21,1267.610619
7,20,1267.905022
8,21,1268.203495
7,18,1268.467615
6,23,1268.784807
7,22,1269.115232
9,20,1269.426462
9,20,1269.724722
8,21,1270.024837
-3,10,1270.137318
8,21,1270.438823
8,21,1270.738905
9,20,1271.044375
8,21,1271.364791
9,20,1271.666259
9,20,1271.965167
9,20,1272.273798
7,22,1272.602401
9,20,1272.903004
9,20,1273.215237
9,20,1273.513896
8,19,1273.792361
9,20,1274.095688
6,17,1274.353199
3,18,1274.583496
4,15,1274.802647
-2,9,1274.914739
8,21,1275.217795
9,20,1275.518121
9,20,1275.82058
8,21,1276.127489
9,20,1276.429117
9,20,1276.726739
9,20,1277.024072
-1,10,1277.165347
8,21,1277.468908
8,21,1277.769091
8,21,1278.077966
9,20,1278.382425
7,20,1278.725096
8,19,1279.008796
8,21,1279.306536
9,20,1279.601789
9,20,1279.901449
-3,8,1280.007322
7,20,1280.291808
-2,9,1280.408755
6,17,1280.659554
9,20,1280.961942
9,20,1281.259029
7,22,1281.571053
9,20,1281.868104
-3,8,1281.967455
9,20,1282.266472
8,19,1282.5555
8,21,1282.855931
9,20,1283.158192
7,22,1283.468688
8,19,1283.746951
9,20,1284.046272
9,20,1284.343534
7,22,1284.647096
9,20,1284.944479
9,20,1285.241331
9,20,1285.537564
7,22,1285.85509
9,20,1286.151469
8,19,1286.459162
8,21,1286.76152
9,20,1287.060697
8,21,1287.359477
8,21,1287.661226
9,20,1287.957953
9,20,1288.254424
9,20,1288.553442
9,20,1288.857977
9,20,1289.154107
9,20,1289.452744
4,15,1289.657502
9,20,1289.96155
9,20,1290.258392
9,20,1290.557164
7,22,1290.857206
9,20,1291.156664
8,21,1291.457819
9,20,1291.754424
9,20,1292.053082
4,25,1292.3588
9,20,1292.663632
8,21,1292.967972
9,20,1293.268596
