#{"t_start": 1589060272.3949819, "env_id": null}
r,l,t
-17,12,2728.286468
-13,14,2730.064149
-13,10,2730.168118
-17,6,2731.91203
-14,13,2732.026277
-20,7,2733.860832
-15,12,2733.961982
-17,10,2735.721884
-12,13,2735.850523
-17,6,2737.626283
-16,9,2737.717223
-13,10,2739.481801
-13,10,2739.57615
-17,4,2739.62126
-12,17,2741.500244
-12,19,2743.456365
-20,11,2745.295011
-15,12,2745.419094
-14,9,2747.292246
-13,12,2747.39934
-12,11,2749.221206
-15,14,2751.086276
-15,12,2751.210963
-14,13,2753.001009
-16,17,2754.85115
-18,13,2754.952163
-18,17,2756.918045
-21,22,2758.839767
-14,11,2760.712407
-12,13,2760.844304
-13,14,2762.708001
-21,20,2764.567555
-16,9,2766.358781
-18,21,2768.298255
-17,14,2768.409138
-17,4,2770.222961
-20,19,2770.375907
-12,11,2772.237409
-14,9,2772.325094
-16,11,2774.211902
-12,11,2776.090422
-16,23,2778.040744
-14,7,2778.125655
-18,25,2780.087046
-16,13,2781.945073
-18,13,2783.771455
-10,21,2785.66117
-13,10,2785.765335
-21,10,2787.525358
-14,15,2787.689314
-13,14,2789.517748
-9,14,2791.409367
-16,5,2791.463626
-18,19,2793.264049
-15,12,2795.076134
-15,16,2795.253369
-16,19,2797.159346
-18,15,2798.965033
-15,12,2800.806417
-19,10,2800.882622
-16,15,2802.730697
-15,12,2804.642158
-17,14,2804.739947
-15,8,2806.650355
-19,6,2806.707393
-16,5,2806.761596
-16,7,2808.604032
-19,16,2808.735756
-13,8,2810.520665
-15,10,2810.614226
-16,9,2812.449012
-15,22,2814.35464
-16,13,2814.458515
-15,16,2816.314046
-13,16,2818.241369
-16,23,2820.176435
-16,15,2821.974256
-15,10,2822.076053
-14,9,2823.876624
-16,15,2825.738782
-15,20,2827.64683
-15,12,2827.760143
-15,10,2829.598887
-13,16,2831.429216
-12,13,2831.55732
-21,16,2833.39116
-18,15,2835.15514
-15,10,2835.24004
-12,13,2837.01483
-13,12,2838.932806
-16,13,2839.045124
-10,13,2840.923987
-14,13,2841.063574
-19,20,2842.947102
-20,15,2844.842327
-15,18,2846.707905
-15,12,2848.589214
-15,10,2848.680643
-13,8,2850.487056
-14,21,2852.349003
-14,11,2852.464401
-15,14,2854.3221
-17,12,2856.18794
-14,13,2856.324953
-19,16,2858.187084
-13,20,2860.077799
-16,13,2861.958164
-18,19,2863.926237
-16,9,2864.017765
-16,7,2864.085918
-17,8,2865.881182
-20,19,2867.695895
-16,15,2867.807297
-15,24,2871.50867
-14,9,2871.607503
-15,16,2873.438773
-15,10,2873.541709
-12,11,2875.412464
-16,17,2877.275985
-13,12,2877.414738
-16,15,2879.333424
-20,17,2881.219782
-13,12,2883.002144
-16,9,2883.07809
-40,45,2886.720791
-16,11,2888.554869
-16,19,2890.417693
-18,15,2892.286753
-15,16,2892.437743
-16,17,2894.317632
-18,21,2896.199779
-15,16,2898.073126
-14,17,2899.99622
-20,19,2901.888267
-20,19,2903.731443
-15,14,2905.586993
-20,17,2905.728055
-20,23,2909.379138
-17,14,2909.489163
-27,32,2913.059619
-20,17,2914.932412
-22,29,2916.845371
-14,9,2918.681956
-19,20,2920.509321
-18,11,2920.630304
-17,8,2922.37052
-20,13,2922.471232
-13,20,2924.413437
-16,11,2926.304748
-18,7,2926.363371
-23,22,2928.313366
-14,9,2930.143949
-13,10,2930.242429
-17,6,2930.311898
-17,10,2932.155795
-15,14,2933.943539
-21,14,2934.037618
-18,13,2935.885421
-9,12,2937.753227
-14,7,2937.838435
-12,15,2939.816998
-16,13,2939.91821
-20,23,2941.865274
-19,4,2943.664673
-13,10,2943.764545
-16,9,2945.604335
-15,14,2945.728121
-15,10,2947.564648
-17,16,2949.471475
-18,9,2949.56745
-17,20,2951.482996
-20,17,2953.438066
-14,9,2953.537657
-17,14,2955.44359
-17,12,2957.31457
-11,12,2957.439094
-16,11,2959.294947
-14,7,2959.372908
-14,19,2961.327805
-18,13,2963.255686
-23,20,2965.071221
-10,15,2966.927362
-18,15,2967.044173
-13,14,2968.920741
-13,16,2970.779655
-16,5,2970.837396
-15,16,2972.679908
-16,13,2972.808048
-15,14,2974.687542
-26,31,2978.327429
-15,12,2978.433115
-12,11,2980.273922
-18,15,2982.122312
-14,7,2982.198136
-11,14,2984.074088
-15,20,2985.945961
-16,7,2986.011489
-14,9,2986.096305
-16,11,2987.911292
-16,15,2989.702087
-14,7,2989.780713
-13,10,2991.659197
-19,10,2991.727077
-15,10,2993.538139
-16,7,2993.611275
-20,17,2995.554605
-12,11,2995.677953
-16,11,2997.514648
-13,16,2999.447531
-23,24,3001.417105
-12,11,3001.533297
-17,18,3003.376683
-11,14,3005.262401
-17,16,3007.076733
-14,13,3008.93708
-15,10,3009.039585
-14,15,3010.941341
-15,12,3011.043878
-14,13,3012.91167
-17,12,3014.765163
-18,7,3014.823899
-15,6,3014.890009
-11,10,3016.817323
-14,13,3016.931013
-11,16,3018.812237
-15,18,3020.700759
-12,9,3022.50219
-14,7,3022.582552
-15,12,3024.411764
-14,11,3024.522225
-14,7,3024.600049
-22,27,3028.293246
-17,8,3028.358214
-11,14,3030.217203
-13,14,3032.042779
-14,9,3032.134904
-15,14,3033.941258
-17,20,3035.871506
-15,16,3037.709586
-17,20,3039.534379
-16,19,3039.674956
-25,24,3043.381447
-16,23,3045.300899
-16,13,3045.420806
-16,5,3047.155738
-15,16,3049.012639
-15,24,3050.979348
-16,9,3051.060829
-14,11,3052.937946
-21,20,3054.824492
-21,24,3056.773575
-14,9,3056.863822
-15,20,3058.817125
-14,15,3060.66177
-14,13,3062.514283
-13,18,3064.366271
-18,19,3066.282371
-15,6,3066.354462
-12,11,3066.464128
-14,7,3068.239875
-14,11,3068.359952
-18,19,3070.177343
-14,11,3072.022523
-14,11,3072.127276
-22,23,3075.856459
-15,22,3077.777936
-15,8,3077.868345
-15,10,3079.720717
-16,13,3079.819854
-15,16,3081.646777
-12,11,3083.53388
-10,19,3085.54952
-16,17,3085.688887
-18,3,3087.466933
-15,8,3087.553847
-18,9,3087.623586
-13,12,3089.552244
-10,13,3091.398807
-17,18,3093.319843
-16,17,3093.478278
-15,16,3095.347967
-17,16,3097.183219
-16,15,3099.041897
-18,21,3100.900977
-16,5,3100.954873
-18,21,3102.834396
-13,16,3104.755577
-26,31,3106.679884
-16,9,3108.514166
-17,12,3108.626803
-15,6,3110.368258
-15,6,3110.434767
-13,16,3112.377076
-14,15,3114.262683
-12,11,3114.36926
-15,8,3116.102327
-12,13,3116.238758
-11,14,3118.122979
-15,8,3118.213088
-14,15,3120.121276
-16,9,3121.8872
-18,21,3123.746982
-15,10,3123.844124
-15,12,3125.702765
-16,11,3125.791893
-15,6,3127.579786
-13,10,3127.683386
-14,13,3129.572631
-14,13,3129.691364
-16,17,3131.520692
-16,21,3133.455112
-14,11,3135.267633
-17,8,3135.333447
-19,22,3137.193064
-13,14,3139.173797
-16,13,3140.976899
-14,7,3141.059442
-14,17,3142.958091
-15,12,3143.05933
-16,13,3144.971394
-17,10,3146.814948
-15,10,3146.910527
-14,13,3148.760775
-17,12,3148.865114
-16,17,3150.806512
-17,12,3152.607406
-14,11,3152.709542
-12,13,3154.614037
-14,21,3156.603612
-19,16,3158.490539
-17,6,3158.545406
-16,11,3160.434792
-15,16,3160.574908
-13,12,3162.465138
-17,12,3164.30222
-16,5,3164.359767
-15,10,3164.456938
-15,8,3166.343339
-15,18,3168.251531
-17,4,3168.297709
-9,18,3170.249758
-13,8,3170.335952
-15,12,3172.198218
-16,7,3172.264483
-15,12,3174.087879
-13,14,3174.222364
-18,15,3176.102868
-13,14,3177.994383
-11,14,3179.917618
-13,12,3180.056255
-12,11,3181.92996
-19,10,3182.007575
-17,16,3183.855226
-17,10,3185.736731
-18,13,3185.857293
-13,12,3187.676255
-15,6,3187.742307
-15,12,3189.639471
-10,11,3189.771242
-16,7,3191.641832
-20,23,3193.618766
-17,16,3195.518841
-14,9,3195.621995
-16,5,3195.680714
-13,12,3197.579851
-15,14,3199.481496
-17,10,3199.589175
-18,7,3199.663401
-14,15,3201.586539
-17,14,3203.681599
-15,8,3203.784035
-15,10,3205.667113
-14,11,3205.782775
-13,12,3207.661355
-12,9,3207.757925
-12,15,3209.638485
-19,22,3211.566335
-17,16,3213.400874
-18,9,3213.490887
-14,17,3215.390889
-19,14,3217.25622
-19,18,3219.180177
-13,14,3221.06262
-15,14,3221.178078
-18,13,3223.050123
-14,9,3223.141981
-13,12,3225.029278
-15,14,3226.909199
-17,14,3227.028194
-16,21,3228.964657
-16,11,3230.778644
-13,18,3232.761014
-16,13,3234.527785
-15,12,3234.634261
-11,12,3236.443191
-12,15,3238.281704
-16,5,3238.344518
-14,11,3238.468555
-15,10,3240.321773
-15,8,3240.402158
-13,10,3242.304447
-19,22,3244.231977
-13,10,3244.330804
-15,16,3246.253729
-14,11,3248.116607
-17,6,3248.171788
-13,10,3248.274061
-16,15,3250.125076
-13,10,3251.940011
-16,11,3252.047184
-13,8,3253.875581
-13,16,3254.012377
-15,10,3255.898906
-14,7,3255.979649
-14,11,3257.826296
-15,8,3257.90538
-16,13,3259.75002
-16,11,3259.849291
-14,15,3261.764739
-19,12,3263.62709
-11,14,3265.526331
-16,9,3265.615321
-11,12,3267.450895
-15,20,3269.369575
-16,5,3269.425005
-12,11,3269.546081
-12,9,3271.368487
-14,9,3271.467711
-13,8,3273.198544
-13,10,3273.296675
-15,12,3275.213583
-14,11,3275.320313
-15,10,3277.141797
-16,5,3277.199031
-13,10,3279.100735
-16,13,3279.225076
-12,13,3281.070235
-14,17,3282.975499
-16,11,3283.068272
-14,7,3284.894393
-18,15,3285.018188
-14,7,3286.947356
-16,17,3288.879321
-17,10,3288.968529
-14,7,3289.049958
-18,9,3290.887592
-16,13,3292.74587
-14,11,3292.852004
-15,12,3294.631533
-21,12,3294.714178
-14,9,3296.767563
-17,16,3298.729458
-15,8,3298.815897
-16,5,3298.87158
-13,8,3300.787223
-22,29,3302.792034
-12,11,3304.829445
-16,11,3304.930407
-17,16,3306.893704
-15,14,3308.876019
-19,12,3308.960171
-17,14,3310.845171
-13,12,3312.762239
-13,18,3312.956313
-11,10,3314.834583
-15,8,3314.914907
-20,19,3316.978806
-17,12,3319.216634
-15,12,3319.323789
-17,14,3321.244443
-12,13,3323.105229
-23,18,3324.924433
-16,15,3325.056845
-14,11,3326.905307
-11,10,3328.733577
-12,11,3328.846039
-16,7,3328.913136
-15,16,3330.771226
-16,11,3332.633545
-11,16,3334.547344
-11,12,3334.66957
-13,18,3336.592641
-17,16,3338.513179
-15,18,3340.444649
-14,17,3342.33584
-17,20,3344.201545
-14,9,3344.289211
-14,9,3346.074171
-24,17,3346.174748
-12,15,3348.050053
-16,7,3348.1175
-14,21,3351.725972
-17,18,3351.862822
-15,20,3353.779796
-12,17,3355.703382
-13,14,3357.480626
-25,24,3359.385996
-12,15,3361.228
-15,8,3361.305782
-9,16,3363.177521
-16,17,3365.085807
-10,15,3367.051049
-16,11,3367.147168
-13,14,3369.058395
-13,16,3370.988318
-16,5,3371.051022
-15,18,3372.9579
-12,9,3373.057854
-14,15,3374.956417
-15,10,3376.790921
-11,12,3376.928801
-16,15,3378.963861
-12,13,3380.811242
-14,13,3380.947912
-16,7,3382.776324
-13,10,3382.887003
-14,9,3384.770683
-12,11,3384.898207
-15,16,3386.80861
-18,11,3386.904867
-18,17,3388.830646
-17,18,3390.743331
-16,19,3392.649549
-15,14,3394.528863
-13,12,3394.648013
-13,18,3396.504234
-12,17,3398.408092
-12,13,3400.250244
-15,6,3400.321049
-19,10,3402.112005
-19,16,3402.229391
-26,27,3405.762458
-15,10,3405.850449
-17,14,3407.627486
-13,10,3409.460371
-13,16,3409.642537
-9,12,3411.441463
-17,14,3413.219179
-12,11,3413.340765
-19,12,3415.163094
-17,16,3417.003707
-16,15,3417.131426
-17,16,3419.006869
-15,8,3420.863006
-14,11,3420.979391
-18,19,3422.871109
-15,14,3424.784024
-14,17,3426.678045
-14,9,3426.769729
-19,20,3428.793246
-18,21,3430.728564
-17,6,3430.789936
-22,27,3434.469459
-15,14,3434.598471
-11,10,3436.480299
-13,14,3438.420255
-12,9,3438.525046
-14,15,3440.408975
-19,14,3442.286948
-11,10,3442.404061
-22,21,3444.270266
-9,12,3446.086207
-16,13,3446.210918
-15,14,3448.17859
-15,6,3448.242286
-13,16,3450.085896
-15,12,3452.003293
-11,12,3452.129558
-12,11,3454.11852
-11,10,3454.237883
-14,9,3456.197287
-13,12,3456.326994
-14,15,3458.19825
-13,10,3460.064939
-12,13,3460.190489
-19,10,3462.030251
-10,13,3462.178082
-10,13,3464.114476
-12,11,3466.087726
-16,15,3466.212654
-16,5,3468.065569
-21,24,3470.124564
-11,16,3472.111639
-14,13,3472.2385
-12,17,3474.188831
-14,17,3476.140986
-10,11,3478.021607
-12,11,3478.155794
-16,15,3480.088087
-17,10,3480.186408
-10,15,3482.130019
-19,16,3484.070426
-15,8,3484.153013
-9,16,3486.06073
-13,8,3487.884903
-15,6,3487.951043
-16,13,3488.068356
-12,11,3489.988995
-16,7,3490.057904
-12,15,3492.029092
-12,15,3494.001477
-26,25,3495.926886
-17,22,3497.90909
-17,10,3499.769135
-23,26,3501.80859
-17,16,3503.762397
-11,12,3503.892922
-15,16,3505.801875
-14,11,3507.628314
-14,15,3509.447572
-10,15,3509.600906
-14,11,3511.391092
-14,9,3511.490066
-12,11,3513.342732
-19,20,3515.235151
-25,28,3517.131526
-20,17,3518.971869
-16,15,3520.832333
-17,12,3520.920484
-12,13,3522.78473
-12,13,3524.613624
-11,12,3524.739045
-13,16,3526.672627
-14,7,3526.750375
-15,12,3528.619441
-15,12,3530.402594
-12,11,3530.513654
-15,18,3532.414906
-15,12,3534.290395
-15,16,3536.242768
-15,10,3536.33948
-14,17,3538.234546
-15,8,3538.3105
-12,13,3540.175289
-13,10,3540.273552
-13,12,3542.06795
-13,10,3543.950819
-14,13,3544.078967
-10,15,3545.940706
-15,10,3546.029735
-14,13,3547.886853
-18,3,3547.92365
-19,22,3549.84974
-17,6,3551.647965
-13,12,3551.769679
-16,17,3553.681258
-16,13,3555.478244
-13,12,3555.586178
-13,12,3557.409044
-12,11,3557.52213
-16,15,3559.418745
-17,16,3561.199876
-18,13,3562.953924
-13,14,3563.078278
-13,12,3565.001641
-11,10,3565.113401
-12,9,3566.956283
-18,3,3566.99303
-15,8,3567.072901
-16,13,3568.955677
-13,14,3570.772152
-12,9,3570.878179
-16,15,3572.797454
-13,10,3574.650948
-15,6,3574.718447
-14,15,3576.670398
-14,9,3576.761539
-11,16,3578.6062
-15,12,3578.709655
-11,12,3580.583526
-17,16,3582.399739
-12,17,3584.291736
-16,7,3584.357484
-15,6,3584.426167
-23,28,3588.065402
-14,11,3588.169084
-15,16,3590.01053
-11,14,3591.880076
-14,11,3591.985014
-13,16,3593.843457
-12,15,3595.707643
-9,16,3597.542614
-10,11,3597.670979
-15,16,3599.546864
-17,24,3601.482197
-17,24,3603.4134
-14,19,3605.253922
-14,17,3607.038272
-9,14,3608.942485
-14,15,3610.799316
-13,14,3610.922291
-15,12,3612.672759
-13,12,3614.522837
-15,16,3614.658269
-12,17,3616.552043
-19,16,3618.447763
-12,15,3620.268428
-10,15,3622.19429
-11,10,3622.308212
-14,15,3624.256717
-13,12,3624.377901
-14,21,3626.29745
-11,12,3628.080533
-14,15,3629.959513
-10,17,3631.880015
-11,12,3632.016652
-13,14,3633.953622
-16,13,3635.702588
-14,9,3635.797618
-12,19,3637.679619
-13,16,3639.530896
-12,9,3639.629395
-13,18,3641.576511
-12,15,3643.407407
-12,17,3645.238622
-16,13,3645.36905
-12,11,3647.24157
-17,20,3649.150185
-16,7,3649.216862
-14,19,3651.156391
-15,12,3653.051166
-17,18,3654.855074
-12,11,3654.965002
-14,11,3656.833943
-10,13,3656.976963
-13,10,3658.795117
-15,18,3660.614321
-12,15,3662.506517
-14,13,3662.644059
-17,16,3664.548138
-17,20,3666.363695
-15,12,3668.181617
-15,14,3668.30358
-11,14,3670.203415
-14,15,3672.064831
-12,11,3672.177114
-12,9,3674.05072
-15,10,3674.146968
-10,13,3676.051053
-15,14,3677.890197
-15,18,3679.810147
-12,15,3679.950505
-12,13,3681.864312
-9,18,3683.823836
-16,15,3685.634724
-12,13,3685.765183
-15,6,3687.565459
-14,13,3687.681311
-14,15,3689.52542
-14,11,3691.355278
-15,16,3691.481478
-18,19,3693.37687
-14,9,3695.12421
-11,14,3695.26171
-14,13,3697.104178
-12,9,3698.930813
-11,16,3699.080823
-14,11,3700.877739
-14,9,3700.967882
-14,9,3702.811997
-12,15,3704.634286
-11,16,3704.788931
-15,16,3706.698434
-10,13,3708.57187
-14,15,3710.511233
-14,9,3710.606422
-19,12,3712.444995
-13,10,3712.546138
-12,9,3714.457643
-12,13,3714.590136
-14,9,3716.408433
-13,12,3716.53668
-14,11,3718.456723
-12,13,3718.61924
-11,18,3720.535198
-15,14,3722.396722
-15,6,3722.463723
-16,7,3724.222086
-11,12,3724.35248
-13,12,3726.299896
-11,16,3728.208769
-11,12,3728.342459
-13,14,3730.223101
-12,13,3732.099827
-18,19,3733.96429
-16,5,3734.023291
-12,15,3735.901654
-13,12,3736.031125
-11,18,3737.964303
-13,12,3739.747455
-10,15,3739.902509
-19,14,3741.667095
-10,17,3743.586603
-15,14,3745.449796
-12,13,3745.577918
-12,13,3747.367723
-12,15,3749.213812
-19,24,3751.115501
-12,15,3753.031019
-15,6,3753.100765
-15,20,3754.986358
-16,19,3756.855669
-14,13,3758.690208
-13,14,3758.812264
-15,6,3760.601027
-12,19,3762.551287
-11,14,3762.700391
-19,16,3764.559036
-19,26,3766.474597
-13,20,3768.31044
-9,16,3770.175166
-12,11,3771.92519
-11,12,3772.062837
-13,18,3774.031794
-9,16,3775.926396
-11,14,3777.755333
-14,13,3777.866938
-12,15,3779.74496
-17,20,3781.600939
-15,16,3783.463377
-16,9,3783.541526
-13,10,3785.410839
-12,15,3787.332939
-15,8,3787.412288
-13,18,3789.293831
-14,11,3789.402098
-13,16,3791.277753
-14,15,3793.192468
-18,13,3795.043995
-12,13,3795.181467
-12,17,3797.071871
-10,19,3798.97233
-12,17,3800.869735
-13,8,3800.969096
-18,21,3802.852625
-15,18,3804.807622
-17,4,3804.853067
-16,9,3806.667159
-13,14,3808.501517
-14,13,3808.625952
-14,19,3810.509147
-12,11,3812.424665
-12,13,3812.547959
-13,10,3814.420089
-10,13,3816.280466
-14,9,3816.373882
-12,15,3818.29276
-14,17,3820.184486
-13,16,3820.32312
-17,14,3822.225161
-16,21,3824.2123
-14,11,3826.124482
-13,10,3826.229408
-15,12,3828.041281
-15,6,3828.104731
-10,15,3830.02401
-15,18,3831.886808
-15,24,3833.870625
-14,11,3835.784522
-13,18,3835.946082
-14,7,3837.82867
-11,14,3837.970684
-13,12,3839.839146
-15,12,3841.631394
-14,11,3841.73083
-12,13,3843.584888
-13,14,3845.471918
-14,15,3845.618016
-13,14,3847.746886
-11,16,3849.762806
-16,15,3851.737068
-13,14,3851.91388
-15,6,3853.825882
-16,21,3855.80179
-16,17,3855.976915
-12,23,3859.751379
-16,11,3859.839622
-13,10,3861.694025
-12,15,3861.832358
-13,16,3863.793605
-13,12,3865.676962
-17,12,3865.773165
-13,16,3867.723487
-14,17,3869.67418
-15,10,3871.463645
-13,14,3871.599168
-16,15,3873.411169
-10,17,3875.363483
-14,11,3875.468083
-14,9,3877.272308
-13,8,3877.369336
-15,22,3879.285066
-14,9,3881.197856
-13,12,3881.307396
-16,7,3883.086776
-11,12,3883.208568
-10,13,3885.105429
-11,12,3886.970643
-14,15,3887.098341
-16,7,3888.892326
-13,12,3889.012485
-14,9,3890.882817
-17,18,3892.717718
-13,14,3892.851224
-13,10,3894.629264
-12,15,3896.480268
-11,18,3898.365757
-11,16,3898.528219
-10,13,3900.447928
-14,13,3902.337337
-10,11,3902.461692
-13,10,3904.322494
-12,9,3904.421344
-12,13,3906.214445
-12,15,3908.05364
-11,16,3908.216171
-15,16,3910.092695
-11,12,3911.926342
-11,14,3912.07268
-16,19,3913.925233
-12,11,3915.758105
-15,12,3917.65361
-10,15,3917.813526
-13,12,3919.768272
-12,13,3921.612944
-14,17,3921.770493
-17,14,3923.621956
-16,17,3925.518283
-13,10,3925.622041
-13,12,3927.446686
-13,20,3929.391754
-17,16,3931.322637
-19,20,3933.110113
-14,17,3935.036068
-8,13,3935.18465
-11,18,3937.053145
-15,10,3938.860327
-14,25,3940.725917
-12,19,3942.676003
-14,11,3942.777216
-9,16,3944.697243
-13,10,3946.540608
-13,14,3946.6972
-14,11,3948.530303
-11,12,3950.411294
-11,20,3952.302275
-15,16,3952.444476
-13,16,3954.298029
-12,13,3956.183615
-11,12,3956.308369
-15,22,3960.152851
-16,25,3962.090008
-15,24,3963.982796
-12,17,3965.909071
-10,15,3967.763622
-11,12,3967.885944
-16,19,3969.719354
-18,19,3971.520461
-11,18,3973.392473
-16,29,3975.28462
-14,17,3977.158685
-14,13,3979.131522
-12,17,3980.994758
-19,20,3982.882294
-11,12,3983.008059
-13,18,3984.866679
-15,24,3988.622168
-6,15,3988.802137
-13,20,3990.669243
-11,14,3992.571981
-12,15,3994.483848
-12,13,3994.60481
-14,19,3996.510714
-11,14,3998.355125
-13,10,4000.17631
-16,23,4002.079721
-13,12,4002.194396
-17,16,4004.142616
-15,14,4006.074859
-15,16,4007.995369
-15,20,4009.881936
-15,20,4011.764719
-13,18,4011.943261
-12,11,4013.921691
-12,11,4015.869558
-8,17,4016.051726
-13,14,4017.900811
-14,11,4019.772398
-12,11,4019.883244
-12,21,4021.843572
-13,22,4023.910229
-14,19,4025.804373
-15,14,4027.584683
-16,21,4029.480102
-16,7,4029.549934
-14,19,4031.454158
-14,15,4033.318339
-11,16,4035.205234
-12,13,4037.053841
-14,13,4037.171192
-16,13,4039.170747
-14,19,4041.167178
-14,9,4041.260043
-12,11,4043.202988
-11,16,4045.146573
-13,14,4045.294484
-11,18,4047.290649
-15,18,4049.199962
-14,19,4051.037063
-17,16,4052.890035
-12,13,4054.826445
-11,12,4054.965734
-13,16,4056.881226
-17,6,4056.940017
-17,14,4058.846407
-12,15,4060.751251
-12,13,4060.878248
-16,23,4062.806315
-14,9,4064.669911
-16,13,4066.558919
-13,18,4066.716782
-16,17,4068.631531
-12,11,4070.449318
-12,11,4070.583156
-14,13,4072.454946
-12,19,4074.416549
-16,23,4076.361214
-11,20,4078.346475
-14,17,4080.183971
-12,13,4082.003004
-12,15,4082.154508
-9,18,4084.105378
-13,16,4085.979814
-9,14,4087.905159
-13,16,4089.778806
-14,11,4089.894259
-10,13,4091.769664
-14,17,4093.684869
-15,14,4093.810866
-15,8,4095.588918
-14,19,4097.438694
-11,14,4097.588771
-13,16,4099.505466
-13,18,4101.443128
-12,17,4103.339868
-11,16,4105.297202
-15,16,4107.086368
-14,21,4108.983355
-15,26,4110.940643
-18,19,4112.829693
-16,21,4114.734147
-10,13,4116.599342
-12,19,4118.501924
-12,15,4118.645563
-14,19,4120.464087
-14,9,4122.328175
-6,17,4124.307586
-19,20,4126.187004
-11,14,4126.334952
-15,24,4128.2859
-10,15,4130.176203
-7,16,4132.104518
-12,21,4134.042311
-19,22,4135.992082
-9,18,4137.90173
-11,14,4139.811051
-24,27,4141.651633
-10,17,4143.595665
-18,21,4145.564372
-16,23,4147.474019
-15,12,4149.332352
-17,20,4151.203351
-14,11,4151.299494
-11,12,4153.193568
-11,16,4155.080433
-14,13,4155.203881
-15,24,4158.925339
-13,18,4159.088418
-13,12,4160.926124
-15,12,4162.744808
-13,12,4162.859222
-11,16,4164.770844
-16,17,4166.648059
-11,12,4166.773125
-14,9,4168.570893
-16,21,4170.489457
-16,21,4172.37995
-13,12,4174.244937
-17,24,4176.176337
-12,15,4178.103627
-12,11,4178.21667
-13,14,4180.091656
-13,14,4182.005609
-16,13,4182.124216
-12,11,4183.92984
-11,14,4184.082338
-14,11,4185.871341
-12,13,4187.696039
-14,15,4187.84904
-13,16,4189.758344
-17,6,4189.816946
-13,12,4191.693115
-14,9,4193.507518
-15,12,4193.613173
-14,13,4195.499297
-11,14,4195.639526
-11,14,4197.514886
-17,20,4199.325928
-13,10,4201.169785
-15,12,4201.286388
-11,18,4203.147668
-14,11,4204.94221
-10,15,4205.105015
-15,18,4206.945981
-12,15,4208.826419
-12,11,4210.68269
-14,15,4210.809848
-11,14,4212.686211
-13,8,4214.487923
-12,19,4214.660873
-12,13,4216.535395
-14,9,4218.390644
-11,14,4218.524826
-12,11,4220.391111
-13,8,4220.474111
-14,11,4222.331694
-12,9,4222.429861
-11,12,4224.240784
-12,13,4224.374788
-15,10,4226.238632
-14,25,4228.333119
-10,15,4230.298124
-20,25,4232.192162
-11,12,4234.145681
-19,24,4236.057605
-14,21,4237.962975
-16,15,4239.797209
-15,8,4239.872402
-11,18,4241.84955
-11,12,4243.740826
-13,16,4245.668766
-15,14,4245.78802
-13,12,4247.667056
-12,13,4247.8217
-10,15,4249.685597
-9,18,4251.599027
-10,13,4253.459751
-20,23,4255.376871
-13,12,4257.152529
-16,17,4257.297837
-15,12,4259.10535
-11,16,4260.989344
-14,7,4261.071657
-11,14,4262.967944
-13,18,4264.89613
-12,19,4266.857138
-9,20,4268.838761
-14,19,4270.723709
-9,16,4270.890062
-12,15,4272.769391
-10,13,4274.751754
-13,12,4274.876256
-15,8,4276.777786
-16,21,4278.655414
-8,15,4280.583179
-11,14,4280.734095
-10,17,4282.652361
-13,22,4284.593302
-13,14,4286.473209
-15,14,4288.318957
-12,15,4288.465507
-9,18,4290.387579
-14,19,4292.290535
-13,10,4294.123291
-15,16,4295.999981
-11,14,4296.145653
-13,16,4298.07199
-12,13,4299.951868
-11,16,4301.7989
-10,13,4301.936745
-13,14,4303.808842
-13,22,4305.720024
-14,7,4305.801332
-11,18,4307.734899
-12,11,4309.57005
-11,14,4309.71283
-13,18,4311.584037
-11,16,4313.476698
-13,8,4315.335938
-12,17,4315.507205
-10,17,4317.407997
-16,15,4319.269962
-12,19,4321.207232
-10,13,4323.021797
-9,14,4323.176867
-10,13,4325.133589
-11,14,4327.036013
-10,15,4327.185507
-9,14,4329.122909
-11,12,4330.925011
-14,21,4332.860321
-11,16,4334.725783
-12,9,4334.833433
-6,17,4336.788489
-12,21,4338.718375
-12,15,4340.555858
-11,16,4340.709221
-13,10,4342.606741
-9,14,4344.463536
-10,17,4346.327645
-11,14,4346.467124
-11,14,4348.342892
-13,14,4350.247862
-10,19,4352.099803
-14,15,4352.235457
-12,17,4354.125865
-10,17,4356.062623
-13,14,4357.93293
-15,18,4359.865444
-12,15,4360.015645
-15,14,4361.885472
-12,19,4363.849126
-12,21,4365.818371
-10,17,4367.738578
-8,17,4369.600052
-11,14,4369.741609
-11,20,4371.621585
-12,11,4373.532712
-17,22,4375.454526
-13,12,4377.400463
-14,23,4379.35079
-14,21,4381.275775
-9,16,4383.169374
-13,16,4385.052898
-8,13,4385.209141
-8,19,4387.129565
-10,11,4389.062092
-10,19,4391.02843
-10,17,4391.223803
-12,15,4393.106136
-10,17,4395.013809
-13,16,4396.887045
-11,20,4398.822573
-12,17,4400.694198
-13,16,4402.555459
-11,16,4402.72071
-8,15,4404.639306
-9,12,4406.483953
-13,16,4406.626442
-10,17,4408.554101
-10,17,4410.445183
-13,22,4412.33462
-11,14,4414.194182
-10,13,4416.05869
-12,15,4416.204348
-12,19,4418.121972
-14,17,4420.110728
-8,21,4422.181382
-13,20,4424.234145
-11,14,4426.032905
-14,19,4427.935906
-16,27,4429.851246
-13,16,4431.734848
-15,24,4433.683999
-15,22,4435.608142
-13,16,4437.478879
-11,18,4439.366194
-18,23,4441.344533
-10,11,4443.260476
-16,17,4445.134541
